date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:37:39	52195/52195	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jul%202020%2022:47:21%20GMT	https://nephos.cssninja.io/assets/img/ui/app/account-placeholder.png	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/ui/app/account-placeholder.png	(from https://nephos.cssninja.io/)
13:37:39	58418/58418	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:37:38%20GMT	https://nephos.cssninja.io/account-placeholder.html	D:/kuliah/farm-template/nephos.cssninja.io/account-placeholder.html	(from https://nephos.cssninja.io/)
13:37:39	64306/64306	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jul%202020%2022:47:25%20GMT	https://nephos.cssninja.io/assets/img/ui/app/wishlist.png	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/ui/app/wishlist.png	(from https://nephos.cssninja.io/)
13:37:40	55931/55931	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jul%202020%2022:47:25%20GMT	https://nephos.cssninja.io/assets/img/ui/app/wishlist-empty.png	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/ui/app/wishlist-empty.png	(from https://nephos.cssninja.io/)
13:37:40	60800/60800	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:37:39%20GMT	https://nephos.cssninja.io/wishlist-empty.html	D:/kuliah/farm-template/nephos.cssninja.io/wishlist-empty.html	(from https://nephos.cssninja.io/)
13:37:40	85486/85486	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jul%202020%2022:47:21%20GMT	https://nephos.cssninja.io/assets/img/ui/app/cart.png	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/ui/app/cart.png	(from https://nephos.cssninja.io/)
13:37:41	60622/60622	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jul%202020%2022:47:21%20GMT	https://nephos.cssninja.io/assets/img/ui/app/cart-empty.png	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/ui/app/cart-empty.png	(from https://nephos.cssninja.io/)
13:37:41	79123/79123	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jul%202020%2022:47:24%20GMT	https://nephos.cssninja.io/assets/img/ui/app/orders-grid.png	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/ui/app/orders-grid.png	(from https://nephos.cssninja.io/)
13:37:41	69441/69441	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jul%202020%2022:47:24%20GMT	https://nephos.cssninja.io/assets/img/ui/app/orders-list.png	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/ui/app/orders-list.png	(from https://nephos.cssninja.io/)
13:37:42	89648/89648	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:37:41%20GMT	https://nephos.cssninja.io/orders-list.html	D:/kuliah/farm-template/nephos.cssninja.io/orders-list.html	(from https://nephos.cssninja.io/)
13:37:42	94831/94831	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jul%202020%2022:47:24%20GMT	https://nephos.cssninja.io/assets/img/ui/app/order-details.png	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/ui/app/order-details.png	(from https://nephos.cssninja.io/)
13:37:42	72495/72495	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:37:41%20GMT	https://nephos.cssninja.io/order.html	D:/kuliah/farm-template/nephos.cssninja.io/order.html	(from https://nephos.cssninja.io/)
13:37:42	59485/59485	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jul%202020%2022:47:24%20GMT	https://nephos.cssninja.io/assets/img/ui/app/orders-empty.png	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/ui/app/orders-empty.png	(from https://nephos.cssninja.io/)
13:37:43	196/196	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Dec%202020%2006:37:42%20GMT	https://nephos.cssninja.io/orders-empty.html	D:/kuliah/farm-template/nephos.cssninja.io/orders-empty.html	(from https://nephos.cssninja.io/)
13:37:43	49972/49972	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jul%202020%2022:47:23%20GMT	https://nephos.cssninja.io/assets/img/ui/app/invoice.png	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/ui/app/invoice.png	(from https://nephos.cssninja.io/)
13:37:43	67907/67907	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:37:43%20GMT	https://nephos.cssninja.io/invoice.html	D:/kuliah/farm-template/nephos.cssninja.io/invoice.html	(from https://nephos.cssninja.io/)
13:37:44	98634/98634	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jul%202020%2022:47:21%20GMT	https://nephos.cssninja.io/assets/img/ui/app/checkout1.png	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/ui/app/checkout1.png	(from https://nephos.cssninja.io/)
13:37:44	26972/26972	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:37:43%20GMT	https://nephos.cssninja.io/checkout-step1.html	D:/kuliah/farm-template/nephos.cssninja.io/checkout-step1.html	(from https://nephos.cssninja.io/)
13:37:44	105284/105284	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jul%202020%2022:47:22%20GMT	https://nephos.cssninja.io/assets/img/ui/app/checkout2.png	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/ui/app/checkout2.png	(from https://nephos.cssninja.io/)
13:37:45	31937/31937	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:37:44%20GMT	https://nephos.cssninja.io/checkout-step2.html	D:/kuliah/farm-template/nephos.cssninja.io/checkout-step2.html	(from https://nephos.cssninja.io/)
13:37:45	99852/99852	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jul%202020%2022:47:22%20GMT	https://nephos.cssninja.io/assets/img/ui/app/checkout3.png	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/ui/app/checkout3.png	(from https://nephos.cssninja.io/)
13:37:45	53363/53363	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:37:45%20GMT	https://nephos.cssninja.io/checkout-step3.html	D:/kuliah/farm-template/nephos.cssninja.io/checkout-step3.html	(from https://nephos.cssninja.io/)
13:37:46	112714/112714	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jul%202020%2022:47:22%20GMT	https://nephos.cssninja.io/assets/img/ui/app/checkout4.png	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/ui/app/checkout4.png	(from https://nephos.cssninja.io/)
13:37:46	28089/28089	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:37:45%20GMT	https://nephos.cssninja.io/checkout-step4.html	D:/kuliah/farm-template/nephos.cssninja.io/checkout-step4.html	(from https://nephos.cssninja.io/)
13:37:46	73662/73662	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jul%202020%2022:47:22%20GMT	https://nephos.cssninja.io/assets/img/ui/app/checkout5.png	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/ui/app/checkout5.png	(from https://nephos.cssninja.io/)
13:37:47	20931/20931	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:37:46%20GMT	https://nephos.cssninja.io/checkout-step5.html	D:/kuliah/farm-template/nephos.cssninja.io/checkout-step5.html	(from https://nephos.cssninja.io/)
13:37:47	81103/81103	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jul%202020%2022:47:22%20GMT	https://nephos.cssninja.io/assets/img/ui/app/error-404.png	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/ui/app/error-404.png	(from https://nephos.cssninja.io/)
13:37:47	56632/56632	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:37:47%20GMT	https://nephos.cssninja.io/error-404.html	D:/kuliah/farm-template/nephos.cssninja.io/error-404.html	(from https://nephos.cssninja.io/)
13:37:47	68502/68502	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jul%202020%2022:47:22%20GMT	https://nephos.cssninja.io/assets/img/ui/app/error-500.png	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/ui/app/error-500.png	(from https://nephos.cssninja.io/)
13:37:48	56641/56641	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:37:47%20GMT	https://nephos.cssninja.io/error-500.html	D:/kuliah/farm-template/nephos.cssninja.io/error-500.html	(from https://nephos.cssninja.io/)
13:37:48	82471/82471	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jul%202020%2022:47:25%20GMT	https://nephos.cssninja.io/assets/img/ui/app/search-results.png	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/ui/app/search-results.png	(from https://nephos.cssninja.io/)
13:37:48	85309/85309	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:37:48%20GMT	https://nephos.cssninja.io/search-results.html	D:/kuliah/farm-template/nephos.cssninja.io/search-results.html	(from https://nephos.cssninja.io/)
13:37:49	42530/42530	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jul%202020%2022:47:22%20GMT	https://nephos.cssninja.io/assets/img/ui/app/elements.png	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/ui/app/elements.png	(from https://nephos.cssninja.io/)
13:37:49	148535/148535	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:37:48%20GMT	https://nephos.cssninja.io/elements.html	D:/kuliah/farm-template/nephos.cssninja.io/elements.html	(from https://nephos.cssninja.io/)
13:37:50	539/539	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Jul%202020%2022:47:02%20GMT	https://nephos.cssninja.io/assets/img/brands/bulma.svg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/brands/bulma.svg	(from https://nephos.cssninja.io/)
13:37:50	296021/296021	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jul%202020%2022:47:15%20GMT	https://nephos.cssninja.io/assets/img/ui/collection.png	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/ui/collection.png	(from https://nephos.cssninja.io/)
13:37:50	3146/3146	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Jul%202020%2022:47:03%20GMT	https://nephos.cssninja.io/assets/img/brands/sass.svg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/brands/sass.svg	(from https://nephos.cssninja.io/)
13:37:50	2320/2320	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Jul%202020%2022:47:02%20GMT	https://nephos.cssninja.io/assets/img/brands/gulp.svg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/brands/gulp.svg	(from https://nephos.cssninja.io/)
13:37:51	5720/5720	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2017%20Jul%202020%2022:46:57%20GMT	https://nephos.cssninja.io/assets/js/demo.js	D:/kuliah/farm-template/nephos.cssninja.io/assets/js/demo.js	(from https://nephos.cssninja.io/)
13:37:51	47037/47037	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Jul%202020%2022:47:05%20GMT	https://nephos.cssninja.io/assets/img/illustrations/shop.svg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/illustrations/shop.svg	(from https://nephos.cssninja.io/cart-empty.html)
13:37:51	18215/18215	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Jul%202020%2022:47:04%20GMT	https://nephos.cssninja.io/assets/img/illustrations/bed.svg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/illustrations/bed.svg	(from https://nephos.cssninja.io/cart-empty.html)
13:37:52	20466/20466	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Jul%202020%2022:47:05%20GMT	https://nephos.cssninja.io/assets/img/illustrations/happy.svg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/illustrations/happy.svg	(from https://nephos.cssninja.io/orders.html)
13:37:52	31226/31226	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Jul%202020%2022:47:04%20GMT	https://nephos.cssninja.io/assets/img/illustrations/add-to-cart.svg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/illustrations/add-to-cart.svg	(from https://nephos.cssninja.io/wishlist.html)
13:37:53	10809/10809	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Jul%202020%2022:47:06%20GMT	https://nephos.cssninja.io/assets/img/illustrations/wishlist.svg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/illustrations/wishlist.svg	(from https://nephos.cssninja.io/wishlist.html)
13:37:53	148/148	---M--	200	added ('OK')	image/gif	date:Tue,%2028%20Apr%202020%2007:50:07%20GMT	https://nephos.cssninja.io/__ovh_icons/blank.gif	D:/kuliah/farm-template/nephos.cssninja.io/__ovh_icons/blank.gif	(from https://nephos.cssninja.io/assets/fonts/)
13:37:53	216/216	---M--	200	added ('OK')	image/gif	date:Tue,%2028%20Apr%202020%2007:50:07%20GMT	https://nephos.cssninja.io/__ovh_icons/back.gif	D:/kuliah/farm-template/nephos.cssninja.io/__ovh_icons/back.gif	(from https://nephos.cssninja.io/assets/fonts/)
13:37:54	3090/3090	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:37:53%20GMT	https://nephos.cssninja.io/assets/fonts/?C=N;O=D	D:/kuliah/farm-template/nephos.cssninja.io/assets/fonts/indexc052.html	(from https://nephos.cssninja.io/assets/fonts/)
13:37:54	309/309	---M--	200	added ('OK')	image/gif	date:Tue,%2028%20Apr%202020%2007:50:07%20GMT	https://nephos.cssninja.io/__ovh_icons/image2.gif	D:/kuliah/farm-template/nephos.cssninja.io/__ovh_icons/image2.gif	(from https://nephos.cssninja.io/assets/fonts/)
13:37:55	3090/3090	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:37:54%20GMT	https://nephos.cssninja.io/assets/fonts/?C=D;O=A	D:/kuliah/farm-template/nephos.cssninja.io/assets/fonts/index30b5.html	(from https://nephos.cssninja.io/assets/fonts/)
13:37:55	3090/3090	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:37:54%20GMT	https://nephos.cssninja.io/assets/fonts/?C=M;O=A	D:/kuliah/farm-template/nephos.cssninja.io/assets/fonts/indexf8a0.html	(from https://nephos.cssninja.io/assets/fonts/)
13:37:55	3090/3090	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:37:54%20GMT	https://nephos.cssninja.io/assets/fonts/?C=S;O=A	D:/kuliah/farm-template/nephos.cssninja.io/assets/fonts/indexbfec.html	(from https://nephos.cssninja.io/assets/fonts/)
13:37:55	4178/4178	---M--	200	added ('OK')	image/gif	date:Fri,%2017%20Jul%202020%2022:46:51%20GMT	https://nephos.cssninja.io/assets/fonts/ajax-loader.gif	D:/kuliah/farm-template/nephos.cssninja.io/assets/fonts/ajax-loader.gif	(from https://nephos.cssninja.io/assets/fonts/)
13:37:55	1201/1201	---M-Z	200	added ('OK')	text/html	date:Mon,%2028%20Dec%202020%2006:37:55%20GMT	https://nephos.cssninja.io/assets/	D:/kuliah/farm-template/nephos.cssninja.io/assets/index.html	(from https://nephos.cssninja.io/assets/fonts/)
13:37:55	245/245	---M--	200	added ('OK')	image/gif	date:Tue,%2028%20Apr%202020%2007:50:07%20GMT	https://nephos.cssninja.io/__ovh_icons/unknown.gif	D:/kuliah/farm-template/nephos.cssninja.io/__ovh_icons/unknown.gif	(from https://nephos.cssninja.io/assets/fonts/)
13:37:56	129648/129648	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2017%20Jul%202020%2022:46:52%20GMT	https://nephos.cssninja.io/assets/fonts/fa-brands-400.eot	D:/kuliah/farm-template/nephos.cssninja.io/assets/fonts/fa-brands-400.eot	(from https://nephos.cssninja.io/assets/fonts/)
13:37:56	2048/2048	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2017%20Jul%202020%2022:46:54%20GMT	https://nephos.cssninja.io/assets/fonts/slick.eot	D:/kuliah/farm-template/nephos.cssninja.io/assets/fonts/slick.eot	(from https://nephos.cssninja.io/assets/fonts/)
13:37:56	2152/2152	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Jul%202020%2022:46:54%20GMT	https://nephos.cssninja.io/assets/fonts/slick.svg	D:/kuliah/farm-template/nephos.cssninja.io/assets/fonts/slick.svg	(from https://nephos.cssninja.io/assets/fonts/)
13:37:57	1892/1892	---M--	200	added ('OK')	application/x-font-ttf	date:Fri,%2017%20Jul%202020%2022:46:55%20GMT	https://nephos.cssninja.io/assets/fonts/slick.ttf	D:/kuliah/farm-template/nephos.cssninja.io/assets/fonts/slick.ttf	(from https://nephos.cssninja.io/assets/fonts/)
13:37:58	1380/1380	---M--	200	added ('OK')	application/x-font-woff	date:Fri,%2017%20Jul%202020%2022:46:55%20GMT	https://nephos.cssninja.io/assets/fonts/slick.woff	D:/kuliah/farm-template/nephos.cssninja.io/assets/fonts/slick.woff	(from https://nephos.cssninja.io/assets/fonts/)
13:38:01	1878/1878	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Jul%202020%2022:47:20%20GMT	https://nephos.cssninja.io/assets/img/icons/line/payment.svg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/icons/line/payment.svg	(from https://nephos.cssninja.io/order.html)
13:38:01	1881/1881	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Jul%202020%2022:47:20%20GMT	https://nephos.cssninja.io/assets/img/icons/line/shipping.svg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/icons/line/shipping.svg	(from https://nephos.cssninja.io/order.html)
13:38:01	1336/1336	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Jul%202020%2022:47:20%20GMT	https://nephos.cssninja.io/assets/img/icons/line/status.svg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/icons/line/status.svg	(from https://nephos.cssninja.io/order.html)
13:38:02	26378/26378	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Jul%202020%2022:47:05%20GMT	https://nephos.cssninja.io/assets/img/illustrations/payment.svg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/illustrations/payment.svg	(from https://nephos.cssninja.io/checkout-step1.html)
13:38:03	29406/29406	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Jul%202020%2022:47:05%20GMT	https://nephos.cssninja.io/assets/img/illustrations/login.svg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/illustrations/login.svg	(from https://nephos.cssninja.io/checkout-step1.html)
13:38:03	2778/2778	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Jul%202020%2022:47:18%20GMT	https://nephos.cssninja.io/assets/img/icons/checkout/ground.svg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/icons/checkout/ground.svg	(from https://nephos.cssninja.io/checkout-step2.html)
13:38:03	5530/5530	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Jul%202020%2022:47:18%20GMT	https://nephos.cssninja.io/assets/img/icons/checkout/tram.svg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/icons/checkout/tram.svg	(from https://nephos.cssninja.io/checkout-step2.html)
13:38:04	3737/3737	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Jul%202020%2022:47:19%20GMT	https://nephos.cssninja.io/assets/img/icons/checkout/world.svg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/icons/checkout/world.svg	(from https://nephos.cssninja.io/checkout-step2.html)
13:38:04	2692/2692	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Jul%202020%2022:47:18%20GMT	https://nephos.cssninja.io/assets/img/icons/checkout/container.svg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/icons/checkout/container.svg	(from https://nephos.cssninja.io/checkout-step2.html)
13:38:04	2357/2357	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Jul%202020%2022:47:19%20GMT	https://nephos.cssninja.io/assets/img/icons/checkout/ups.svg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/icons/checkout/ups.svg	(from https://nephos.cssninja.io/checkout-step2.html)
13:38:05	1516/1516	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Jul%202020%2022:47:19%20GMT	https://nephos.cssninja.io/assets/img/icons/checkout/usps.svg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/icons/checkout/usps.svg	(from https://nephos.cssninja.io/checkout-step2.html)
13:38:05	4627/4627	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Jul%202020%2022:47:18%20GMT	https://nephos.cssninja.io/assets/img/icons/checkout/fedex.svg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/icons/checkout/fedex.svg	(from https://nephos.cssninja.io/checkout-step2.html)
13:38:06	14076/14076	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jul%202020%2022:46:58%20GMT	https://nephos.cssninja.io/assets/img/avatars/elie.jpg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/avatars/elie.jpg	(from https://nephos.cssninja.io/checkout-step2.html)
13:38:06	1777/1777	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Jul%202020%2022:47:18%20GMT	https://nephos.cssninja.io/assets/img/icons/checkout/paypal.svg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/icons/checkout/paypal.svg	(from https://nephos.cssninja.io/checkout-step3.html)
13:38:06	2065/2065	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Jul%202020%2022:47:18%20GMT	https://nephos.cssninja.io/assets/img/icons/checkout/stripe.svg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/icons/checkout/stripe.svg	(from https://nephos.cssninja.io/checkout-step3.html)
13:38:06	62535/62535	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Jul%202020%2022:47:19%20GMT	https://nephos.cssninja.io/assets/img/icons/checkout/visa.svg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/icons/checkout/visa.svg	(from https://nephos.cssninja.io/checkout-step3.html)
13:38:07	7256/7256	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Jul%202020%2022:47:18%20GMT	https://nephos.cssninja.io/assets/img/icons/checkout/mastercard.svg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/icons/checkout/mastercard.svg	(from https://nephos.cssninja.io/checkout-step3.html)
13:38:07	63252/63252	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Jul%202020%2022:47:18%20GMT	https://nephos.cssninja.io/assets/img/icons/checkout/cash.svg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/icons/checkout/cash.svg	(from https://nephos.cssninja.io/checkout-step3.html)
13:38:08	64730/64730	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Jul%202020%2022:47:18%20GMT	https://nephos.cssninja.io/assets/img/icons/checkout/bank.svg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/icons/checkout/bank.svg	(from https://nephos.cssninja.io/checkout-step3.html)
13:38:08	28171/28171	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Jul%202020%2022:47:04%20GMT	https://nephos.cssninja.io/assets/img/illustrations/error1.svg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/illustrations/error1.svg	(from https://nephos.cssninja.io/error-404.html)
13:38:08	17376/17376	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Jul%202020%2022:47:04%20GMT	https://nephos.cssninja.io/assets/img/illustrations/error2.svg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/illustrations/error2.svg	(from https://nephos.cssninja.io/error-500.html)
13:38:08	132265/132265	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jul%202020%2022:47:08%20GMT	https://nephos.cssninja.io/assets/img/products/cosy-red-seat.png	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/products/cosy-red-seat.png	(from https://nephos.cssninja.io/search-results.html)
13:38:09	139332/139332	---M--	200	added ('OK')	image/png	date:Fri,%2017%20Jul%202020%2022:47:08%20GMT	https://nephos.cssninja.io/assets/img/products/blue-seat.png	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/products/blue-seat.png	(from https://nephos.cssninja.io/search-results.html)
13:38:09	3954/3954	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jul%202020%2022:47:09%20GMT	https://nephos.cssninja.io/assets/img/products/dark-seat.jpg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/products/dark-seat.jpg	(from https://nephos.cssninja.io/search-results.html)
13:38:10	1099/1099	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Jul%202020%2022:47:26%20GMT	https://nephos.cssninja.io/assets/img/icons/demo/elements/inputs.svg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/icons/demo/elements/inputs.svg	(from https://nephos.cssninja.io/elements.html)
13:38:10	226627/226627	---M--	200	added ('OK')	image/gif	date:Fri,%2017%20Jul%202020%2022:47:14%20GMT	https://nephos.cssninja.io/assets/img/products/office7.gif	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/products/office7.gif	(from https://nephos.cssninja.io/search-results.html)
13:38:10	1234/1234	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Jul%202020%2022:47:26%20GMT	https://nephos.cssninja.io/assets/img/icons/demo/elements/selects.svg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/icons/demo/elements/selects.svg	(from https://nephos.cssninja.io/elements.html)
13:38:11	1140/1140	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Jul%202020%2022:47:25%20GMT	https://nephos.cssninja.io/assets/img/icons/demo/elements/autocompletes.svg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/icons/demo/elements/autocompletes.svg	(from https://nephos.cssninja.io/elements.html)
13:38:11	1095/1095	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Jul%202020%2022:47:26%20GMT	https://nephos.cssninja.io/assets/img/icons/demo/elements/spinners.svg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/icons/demo/elements/spinners.svg	(from https://nephos.cssninja.io/elements.html)
13:38:11	3016/3016	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Jul%202020%2022:47:26%20GMT	https://nephos.cssninja.io/assets/img/icons/demo/elements/datepicker.svg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/icons/demo/elements/datepicker.svg	(from https://nephos.cssninja.io/elements.html)
13:38:11	1108/1108	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Jul%202020%2022:47:26%20GMT	https://nephos.cssninja.io/assets/img/icons/demo/elements/cards.svg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/icons/demo/elements/cards.svg	(from https://nephos.cssninja.io/elements.html)
13:38:12	1237/1237	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Jul%202020%2022:47:26%20GMT	https://nephos.cssninja.io/assets/img/icons/demo/elements/tabs.svg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/icons/demo/elements/tabs.svg	(from https://nephos.cssninja.io/elements.html)
13:38:12	954/954	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2017%20Jul%202020%2022:47:25%20GMT	https://nephos.cssninja.io/assets/img/icons/demo/elements/buttons.svg	D:/kuliah/farm-template/nephos.cssninja.io/assets/img/icons/demo/elements/buttons.svg	(from https://nephos.cssninja.io/elements.html)
13:38:13	8033/8033	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2015%20Sep%202020%2011:52:19%20GMT	https://nephos.cssninja.io/assets/js/elements.js	D:/kuliah/farm-template/nephos.cssninja.io/assets/js/elements.js	(from https://nephos.cssninja.io/elements.html)
